,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
72,22101008,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,34:01,9.0,17.0,0.529,1.0,4.0,0.25,12.0,18.0,0.667,1.0,7.0,8.0,3.0,0.0,1.0,1.0,2.0,31.0,-26.0
555,22100984,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,37:03,15.0,22.0,0.682,1.0,5.0,0.2,12.0,17.0,0.706,3.0,9.0,12.0,5.0,1.0,0.0,2.0,4.0,43.0,3.0
859,22100979,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,27:46,13.0,19.0,0.684,4.0,4.0,1.0,9.0,13.0,0.692,1.0,6.0,7.0,7.0,3.0,1.0,1.0,3.0,39.0,18.0
1144,22100961,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,31:13,8.0,13.0,0.615,0.0,1.0,0.0,3.0,6.0,0.5,3.0,10.0,13.0,6.0,1.0,3.0,3.0,6.0,19.0,-8.0
1556,22100949,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,38:48,12.0,22.0,0.545,0.0,2.0,0.0,10.0,19.0,0.526,4.0,12.0,16.0,5.0,2.0,1.0,4.0,4.0,34.0,15.0
1978,22100936,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,34:24,9.0,20.0,0.45,1.0,4.0,0.25,9.0,11.0,0.818,4.0,13.0,17.0,5.0,2.0,1.0,4.0,4.0,28.0,7.0
2357,22100924,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,28:09,6.0,10.0,0.6,0.0,2.0,0.0,14.0,14.0,1.0,3.0,13.0,16.0,6.0,2.0,4.0,3.0,3.0,26.0,25.0
2734,22100910,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,36:13,8.0,20.0,0.4,1.0,6.0,0.167,12.0,16.0,0.75,0.0,14.0,14.0,6.0,1.0,0.0,4.0,2.0,29.0,-8.0
3259,22100887,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,39:07,13.0,23.0,0.565,2.0,4.0,0.5,4.0,5.0,0.8,4.0,7.0,11.0,9.0,3.0,1.0,3.0,4.0,32.0,-9.0
3653,22100870,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,36:07,17.0,21.0,0.81,2.0,3.0,0.667,14.0,18.0,0.778,4.0,10.0,14.0,4.0,0.0,0.0,3.0,3.0,50.0,7.0
4577,22100836,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,29:47,5.0,14.0,0.357,0.0,3.0,0.0,8.0,14.0,0.571,0.0,7.0,7.0,8.0,0.0,1.0,3.0,1.0,18.0,-18.0
4937,22100822,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,35:19,17.0,20.0,0.85,2.0,2.0,1.0,8.0,13.0,0.615,4.0,10.0,14.0,8.0,1.0,2.0,0.0,5.0,44.0,23.0
5310,22100809,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,30:48,8.0,15.0,0.533,2.0,3.0,0.667,10.0,12.0,0.833,2.0,8.0,10.0,5.0,1.0,2.0,2.0,2.0,28.0,14.0
5436,22100800,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,24:37,7.0,12.0,0.583,4.0,7.0,0.571,11.0,15.0,0.733,1.0,8.0,9.0,6.0,0.0,1.0,1.0,1.0,29.0,28.0
6116,22100768,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,37:58,14.0,21.0,0.667,0.0,3.0,0.0,5.0,5.0,1.0,2.0,13.0,15.0,11.0,0.0,2.0,2.0,3.0,33.0,14.0
6594,22100756,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,30:47,9.0,19.0,0.474,1.0,5.0,0.2,10.0,15.0,0.667,2.0,7.0,9.0,2.0,1.0,1.0,1.0,1.0,29.0,-15.0
7070,22100744,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,34:06,12.0,19.0,0.632,2.0,6.0,0.333,12.0,16.0,0.75,3.0,10.0,13.0,5.0,1.0,0.0,4.0,5.0,38.0,19.0
7134,22100722,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,29:20,7.0,13.0,0.538,1.0,3.0,0.333,11.0,12.0,0.917,1.0,8.0,9.0,3.0,1.0,0.0,7.0,3.0,26.0,-11.0
8234,22100690,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,36:40,11.0,23.0,0.478,0.0,3.0,0.0,8.0,12.0,0.667,1.0,11.0,12.0,3.0,1.0,2.0,3.0,3.0,30.0,1.0
8594,22100674,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,31:14,12.0,25.0,0.48,2.0,4.0,0.5,7.0,8.0,0.875,3.0,12.0,15.0,7.0,2.0,1.0,5.0,6.0,33.0,10.0
8960,22100660,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,36:59,8.0,20.0,0.4,1.0,3.0,0.333,10.0,14.0,0.714,1.0,5.0,6.0,6.0,1.0,1.0,5.0,4.0,27.0,-17.0
9228,22100641,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,G,,35:29,6.0,17.0,0.353,1.0,3.0,0.333,17.0,17.0,1.0,0.0,6.0,6.0,4.0,0.0,2.0,4.0,5.0,30.0,-9.0
9712,22100627,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,G,,29:58,11.0,17.0,0.647,0.0,2.0,0.0,8.0,12.0,0.667,2.0,10.0,12.0,11.0,0.0,3.0,5.0,2.0,30.0,22.0
10217,22100607,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,35:00,10.0,18.0,0.556,1.0,5.0,0.2,5.0,8.0,0.625,1.0,12.0,13.0,8.0,1.0,1.0,6.0,2.0,26.0,6.0
10687,22100592,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,36:44,11.0,20.0,0.55,3.0,6.0,0.5,18.0,20.0,0.9,2.0,10.0,12.0,3.0,1.0,2.0,3.0,5.0,43.0,-13.0
10838,22100583,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,26:47,11.0,17.0,0.647,2.0,5.0,0.4,7.0,10.0,0.7,1.0,6.0,7.0,9.0,0.0,0.0,4.0,3.0,31.0,16.0
11680,22100556,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,35:36,11.0,21.0,0.524,0.0,4.0,0.0,9.0,13.0,0.692,1.0,9.0,10.0,7.0,1.0,0.0,3.0,2.0,31.0,-12.0
12025,22100539,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,32:12,12.0,18.0,0.667,2.0,4.0,0.5,9.0,12.0,0.75,1.0,15.0,16.0,10.0,2.0,0.0,4.0,4.0,35.0,25.0
12456,22100526,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,30:55,13.0,22.0,0.591,1.0,4.0,0.25,6.0,6.0,1.0,2.0,10.0,12.0,5.0,2.0,2.0,4.0,4.0,33.0,17.0
12717,22100508,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,29:34,10.0,19.0,0.526,1.0,4.0,0.25,7.0,10.0,0.7,0.0,6.0,6.0,6.0,0.0,1.0,2.0,5.0,28.0,13.0
13333,22100489,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,29:47,13.0,23.0,0.565,0.0,2.0,0.0,10.0,15.0,0.667,3.0,9.0,12.0,5.0,0.0,2.0,2.0,4.0,36.0,-1.0
15133,22100408,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,33:35,7.0,14.0,0.5,0.0,3.0,0.0,6.0,8.0,0.75,1.0,7.0,8.0,3.0,1.0,0.0,4.0,2.0,20.0,-19.0
15254,22100398,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,32:26,7.0,16.0,0.438,0.0,2.0,0.0,6.0,8.0,0.75,3.0,7.0,10.0,11.0,1.0,1.0,3.0,4.0,20.0,9.0
15684,22100386,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,36:44,15.0,20.0,0.75,1.0,3.0,0.333,10.0,14.0,0.714,6.0,11.0,17.0,5.0,3.0,2.0,5.0,5.0,41.0,4.0
15992,22100370,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,32:36,4.0,13.0,0.308,0.0,2.0,0.0,7.0,12.0,0.583,1.0,5.0,6.0,4.0,1.0,1.0,3.0,3.0,15.0,-11.0
16437,22100358,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,27:21,9.0,19.0,0.474,3.0,3.0,1.0,6.0,7.0,0.857,3.0,9.0,12.0,2.0,0.0,1.0,4.0,5.0,27.0,14.0
17092,22100329,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,,DNP - Injury/Illness,,,,,,,,,,,,,,,,,,,,
17321,22100324,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,37:41,15.0,24.0,0.625,1.0,4.0,0.25,9.0,13.0,0.692,3.0,9.0,12.0,9.0,1.0,0.0,6.0,3.0,40.0,4.0
17798,22100301,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,32:40,10.0,15.0,0.667,0.0,2.0,0.0,6.0,10.0,0.6,4.0,9.0,13.0,3.0,0.0,1.0,5.0,1.0,26.0,12.0
18317,22100288,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,30:06,10.0,13.0,0.769,1.0,1.0,1.0,3.0,9.0,0.333,0.0,13.0,13.0,7.0,0.0,1.0,1.0,0.0,24.0,18.0
18594,22100273,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,31:10,12.0,17.0,0.706,1.0,4.0,0.25,8.0,10.0,0.8,2.0,5.0,7.0,5.0,2.0,2.0,1.0,2.0,33.0,25.0
19014,22100258,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,23:44,4.0,12.0,0.333,0.0,4.0,0.0,4.0,6.0,0.667,2.0,6.0,8.0,9.0,1.0,2.0,1.0,3.0,12.0,38.0
19410,22100244,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,30:22,8.0,16.0,0.5,1.0,3.0,0.333,15.0,23.0,0.652,2.0,18.0,20.0,5.0,2.0,3.0,5.0,4.0,32.0,15.0
19611,22100234,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,35:44,6.0,16.0,0.375,0.0,4.0,0.0,9.0,11.0,0.818,0.0,19.0,19.0,7.0,2.0,4.0,5.0,5.0,21.0,23.0
20048,22100219,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,36:17,18.0,23.0,0.783,3.0,4.0,0.75,8.0,11.0,0.727,2.0,7.0,9.0,3.0,1.0,1.0,4.0,1.0,47.0,1.0
